id,gy_x_mean,gy_y_mean,gy_z_mean,gy_x_max,gy_y_max,gy_z_max,gy_x_min,gy_y_min,gy_z_min,gy_x_rmse,gy_y_rmse,gy_z_rmse,gy_x_std,gy_y_std,gy_z_std,gy_mag_mean,gy_mag_max,gy_mag_min,gy_mag_rmse,gy_mag_std,ro_x_mean,ro_y_mean,ro_z_mean,ro_x_max,ro_y_max,ro_z_max,ro_x_min,ro_y_min,ro_z_min,ro_x_rmse,ro_y_rmse,ro_z_rmse,ro_x_std,ro_y_std,ro_z_std,ro_mag_mean,ro_mag_max,ro_mag_min,ro_mag_rmse,ro_mag_std,la_x_mean,la_y_mean,la_z_mean,la_x_max,la_y_max,la_z_max,la_x_min,la_y_min,la_z_min,la_x_rmse,la_y_rmse,la_z_rmse,la_x_std,la_y_std,la_z_std,la_mag_mean,la_mag_max,la_mag_min,la_mag_rmse,la_mag_std,label
48,0.00034778456772929843,0.002909532561255571,-0.0008499733396752804,0.41888427734375,0.459259033203125,0.2108154296875,-0.2339324951171875,-0.46051025390625,-0.1669464111328125,0.05076583591433052,0.040544500813270525,0.029359647167826214,0.050779246834020714,0.040451602292344534,0.0293557826917354,0.05113432198677551,0.5133456966379406,0.00238842701378197,0.071295269998067,0.049696245660445885,0.20974130394679502,-0.026365020207936494,-0.15580933775416456,0.241119384765625,-0.0115966796875,-0.1456451416015625,0.1617431640625,-0.0485382080078125,-0.1693115234375,0.21120369537927755,0.028076180322802572,0.1559394057978699,0.024818149667998578,0.009654595352485171,0.006369605936168816,0.2636249542651333,0.28286910995428344,0.23739092637369788,0.26403100409606056,0.014641649128849007,0.006431066283828709,0.10257746831927922,0.1606576315214608,0.539093017578125,0.647613525390625,1.107879638671875,-0.598663330078125,-0.3087310791015625,-1.3784332275390625,0.1017306216692639,0.13319161427288614,0.2214677678525993,0.1015563468678496,0.0849824810181112,0.15248104030724452,0.24756699469679946,1.6364226910651356,0.013640034587990523,0.27773566154789164,0.12592378320095707,2
30,0.0022724665085887856,-0.012039343240562717,-0.007248286220257438,1.88006591796875,1.704864501953125,2.9501953125,-1.254150390625,-2.4256744384765625,-2.551513671875,0.21660884116925302,0.26656328753344494,0.4193195614999327,0.21665951171907233,0.2663682216701366,0.41937806551368745,0.2664884110489711,3.1166370658841878,0.002754412192004193,0.5420371490864999,0.4721408445278619,0.21440758311218228,-0.16744342806158832,0.44751027689580625,0.3197174072265625,0.081268310546875,0.9593353271484376,-0.0990753173828125,-0.339599609375,0.0814361572265625,0.23335983375293184,0.2319769106488819,0.5035636534320392,0.0921471954607884,0.160595407427334,0.23095826610571968,0.5729163891685322,0.9630143115648653,0.17081953338905087,0.6015367421373513,0.18339218302641905,0.032643856443055855,-0.0027564107717495305,0.11700602530882168,1.8741455078125,1.6531829833984375,2.1997833251953125,-2.2329254150390625,-1.9422149658203125,-2.0866851806640625,0.2859842393137115,0.27037378633795256,0.33986395019592636,0.28419715607340756,0.2704378627871157,0.31918011920570305,0.3707887478213543,2.830894323806115,0.018769681306729395,0.5199966097171617,0.36467657788144187,2
41,0.0032601540433173214,-0.0007727869502689623,-0.006396718044423755,1.4119873046875,1.25201416015625,0.9561920166015624,-1.0800018310546875,-1.1374969482421875,-2.412109375,0.1620913036637731,0.19654710525504565,0.17670249660937604,0.16210518361062876,0.19660218662322806,0.1766375293643042,0.20058696545913496,2.436252063104345,0.005837299564594304,0.3100453638026959,0.23648508056583523,0.2874873309006414,0.017384504407181024,-0.023801646564771337,0.3462371826171875,0.0956573486328125,0.0337371826171875,0.1905517578125,-0.0182037353515625,-0.14013671875,0.2887428758261238,0.02788773894556151,0.041877818143205126,0.02690538356528217,0.021812356553496854,0.0344661741911606,0.29198192321461214,0.3621646740373737,0.21256780263649355,0.29309371534761963,0.02551190298790413,-0.0029718973338775548,0.08970346050009895,0.17719231464427712,2.370269775390625,2.658782958984375,2.7664337158203125,-2.254974365234375,-1.485504150390625,-8.493392944335938,0.3863513613279448,0.2850276774374175,0.5099411619530209,0.3864511879256346,0.2706219291929912,0.4783038563598112,0.49934515768455917,8.740907264719093,0.026615466224834624,0.7003914191074315,0.4912651982578812,2
30,-0.0015341667640607019,-0.010550170828201417,-0.004989448433229646,1.6791839599609375,2.59112548828125,0.8118896484375,-1.801025390625,-1.7700653076171875,-1.1564483642578125,0.25947711322647155,0.36963787607947785,0.16913616842515777,0.25954725689615454,0.3695936269722811,0.16911121715226848,0.27679560126632563,2.8710420211767347,0.002751748206669925,0.48225260516707824,0.39502095205347376,0.3526812203322785,0.09760639993999029,0.055108626775006296,0.5613555908203125,0.3465423583984375,0.2491912841796875,0.26971435546875,-0.2818145751953125,-0.1063079833984375,0.3559535202723061,0.13650216057596057,0.10782680835232067,0.0481684585818564,0.09545193977600622,0.09270709232092143,0.3913124304850004,0.5947887240575828,0.2958107360381339,0.39618476628411703,0.061960953318922485,-0.04885022302765841,0.11737748860489787,0.07451572571854323,1.9821929931640625,1.782806396484375,1.819427490234375,-2.500228881835937,-2.3949737548828125,-1.7709808349609375,0.3007843130516702,0.2685366152245453,0.3343360059792836,0.29687635406466645,0.24159474813649823,0.3260201336030325,0.40071597650127916,3.196269613152038,0.028532299464030436,0.5237973669162533,0.33742539543934946,2
47,0.002002527304979682,0.0052209290042433834,0.0023394410162992665,0.6441497802734375,0.7168121337890625,0.1441192626953125,-0.370361328125,-1.000701904296875,-0.126953125,0.06292161567319603,0.049531963823940504,0.03372437460494309,0.06290784201031199,0.04927021506021882,0.03365281676503931,0.05720615151706758,1.1724436053023315,0.002650772716554577,0.08689003741325049,0.06542015984658536,0.17942853956145713,-0.07647190598815988,0.7818223801800516,0.2099609375,-0.0613555908203125,0.78961181640625,0.1590728759765625,-0.0863037109375,0.7716827392578125,0.1798753070771727,0.07669768775275392,0.7818301791705456,0.012673503943206264,0.005882415380976404,0.0034931264106557694,0.8059041106887307,0.8137931214951748,0.7984136076338951,0.8059132028106833,0.0038292657844140087,0.09623762159270713,0.010905328362117018,0.14040739983491712,0.7747039794921875,0.513916015625,1.63299560546875,-0.46942138671875,-0.311309814453125,-2.7003936767578125,0.13685149775125774,0.08757389954665136,0.2582355600067486,0.09732472773377661,0.0869172504186279,0.2167911626090498,0.2450359135076605,2.810416972228087,0.019456009181821048,0.30509527162932,0.1818228463803992,2
30,0.0032612872521768856,0.012842998603465026,-0.03583626316138637,0.71038818359375,1.161163330078125,0.265380859375,-0.6025238037109375,-0.9713897705078124,-1.60009765625,0.1410224360695781,0.1599326096627057,0.18892576985457873,0.1410253210864312,0.1594620209692002,0.18554926419293996,0.17309605663397995,1.7436497238810356,0.0027032184060997917,0.28488368437603945,0.2263315264272521,0.30305756792366056,-0.24232869431007575,0.47745666328214953,0.3826904296875,0.119964599609375,0.573974609375,0.2294464111328125,-0.4048004150390625,0.1850128173828125,0.304821592626795,0.3046159947806569,0.49190982735052036,0.03275563383671312,0.18462755061488775,0.11839967671347869,0.6392320507835637,0.7375627086751297,0.3364238341016299,0.6539743006049731,0.13811499959746268,0.051403320171946966,0.05538236786046794,0.07545703982373525,2.3730621337890625,1.5947113037109375,1.5996551513671875,-1.27008056640625,-1.61505126953125,-1.467559814453125,0.1966762997983307,0.25699828486958526,0.25745981423687825,0.18989477487090686,0.2510322510816583,0.2462248854063954,0.31640251921980567,2.5017905860898133,0.006406111424970983,0.4135398907906699,0.26635602268447145,2
46,-0.0018106393588982442,0.0029020512591303254,0.004484854145302605,1.4878997802734375,1.0994110107421875,1.4791259765625,-1.0620269775390625,-0.790374755859375,-0.96337890625,0.2070984013560706,0.1470178702020151,0.13847432469917795,0.20715012338111563,0.14703155448111996,0.13844153525796649,0.15890599448437154,1.8348831071558607,0.0017253230941231626,0.2892734702731483,0.24178850720729383,0.05207609485193581,0.2993138762953368,0.8904052628960223,0.1285400390625,0.4998016357421875,0.9394378662109376,-0.004913330078125,0.2369537353515625,0.801513671875,0.05831912473093924,0.3015541749206853,0.8908483567623102,0.02626019153281752,0.036700126513820305,0.028101907364123744,0.9420427846040428,0.9695503593633792,0.8753754831136076,0.9423093098699528,0.022416885255764945,-0.04293991027375234,0.14469066349747678,0.1522524871562635,0.6741180419921875,2.12554931640625,3.927200317382813,-1.1105499267578125,-1.907196044921875,-1.1877899169921875,0.15251416490973796,0.27546583522042717,0.28112185830352787,0.14638671877081486,0.23447321641085475,0.23639130751577087,0.33890969968516393,3.953248766106152,0.02967540657778059,0.42210365562007524,0.25169064628441506,2
50,0.006148045301711738,0.0023265614745531862,0.004451159092032868,1.130157470703125,1.1949462890625,0.705047607421875,-0.8777618408203125,-1.5461273193359375,-0.4431304931640625,0.15219692377362726,0.18446198748741297,0.07663772340000437,0.15211646513448576,0.18450040081034358,0.07653037133917,0.16200696966463507,1.5850703777651718,0.004911481616213464,0.2511244095700324,0.19193333926953657,0.21366745363856623,-0.12277650997745702,0.8240289194262892,0.2731781005859375,-0.0303955078125,0.9533843994140624,0.1402587890625,-0.19586181640625,0.6740875244140625,0.21568187745679593,0.12934836556111967,0.8288315978902044,0.02941750229842786,0.04071709927505422,0.08912198185237705,0.8618902972566584,0.9900757147107149,0.7184169059969878,0.8661474987540234,0.08579533978470136,0.27248828567487327,-0.19323672523981408,0.06467565924992358,1.8092041015625,0.7137603759765625,1.948760986328125,-0.991424560546875,-1.1799163818359375,-5.42950439453125,0.3348494536959706,0.27284623936633035,0.39415424963390555,0.1946691943736824,0.1926810828535861,0.38892372469735154,0.48603808799668186,5.4954194067492,0.05310357622518248,0.5847450722163513,0.32519936186697307,2
30,0.0008931483717590262,0.0006340035634979143,-0.012857522734015392,2.8843994140625,3.186752319335937,0.9248504638671876,-3.0887908935546875,-2.0525665283203125,-2.3925933837890625,0.23006152793645962,0.22249515243961576,0.17480001555476635,0.2301260080186808,0.22255828547327877,0.17437667583022795,0.08660167749853158,3.3018613888336388,0.00035882495166945943,0.36467443690713064,0.3543442369412567,0.20636549094741172,0.03954578570858656,0.0260127498859366,0.217742919921875,0.1263885498046875,0.044708251953125,-0.108184814453125,-0.08001708984375,-0.26458740234375,0.2101646566685448,0.04250359415542864,0.05820050086215901,0.039791683719304013,0.015582877289588345,0.052078744904529524,0.2215165451617481,0.29016079138325274,0.049720714405755484,0.22217793933994184,0.017135515564143583,-0.016540325415010968,0.08591951078320537,0.19959836724986965,1.001068115234375,2.1196746826171875,2.90228271484375,-1.43829345703125,-3.1720123291015625,-2.155303955078125,0.14386434130428874,0.23736755594509368,0.3195614621050875,0.14295147488947885,0.2213354501614546,0.24963147795828408,0.2975702785593099,3.6613611792466063,0.03070323546707626,0.4232727647475152,0.30110451401736105,2
35,0.01608495854947317,0.008318638774138737,0.008184979507920383,0.5846405029296875,1.1668243408203125,0.4033966064453125,-0.633880615234375,-0.782958984375,-0.503509521484375,0.09472760108860681,0.1415153956381008,0.09084217748661515,0.09337884960220222,0.1413113478655507,0.09049872731299292,0.12624330226065547,1.2965306478729544,0.0038097196528683406,0.19300835945916983,0.1460380995815728,0.27230408276732415,-0.2962499778756338,0.7076594327481076,0.3541107177734375,-0.2414398193359375,0.74444580078125,0.2052154541015625,-0.3238067626953125,0.6805419921875,0.2741041854314478,0.2964967449595204,0.7077536110358574,0.03137128046101284,0.012097710068503046,0.011548935843108633,0.8147340924175164,0.8407396957415657,0.7780422178448028,0.814836546907982,0.012924896419371366,0.16324310829504998,-0.03239245134886993,-0.0036274039704176854,0.981658935546875,0.7618560791015625,1.5557861328125,-0.6057891845703125,-2.816146850585937,-2.448715209960937,0.231665035268223,0.15266296286167183,0.24783037501135818,0.1644260682863592,0.14922976455611983,0.2478751478037675,0.29351155049508176,2.885005486313996,0.023973441823899166,0.37201419808093567,0.22863860419230453,2
