id,ro_x_mean,ro_y_mean,ro_z_mean,ro_x_max,ro_y_max,ro_z_max,ro_x_min,ro_y_min,ro_z_min,ro_x_rmse,ro_y_rmse,ro_z_rmse,ro_x_std,ro_y_std,ro_z_std,ro_mag_mean,ro_mag_max,ro_mag_min,ro_mag_rmse,ro_mag_std,la_x_mean,la_y_mean,la_z_mean,la_x_max,la_y_max,la_z_max,la_x_min,la_y_min,la_z_min,la_x_rmse,la_y_rmse,la_z_rmse,la_x_std,la_y_std,la_z_std,la_mag_mean,la_mag_max,la_mag_min,la_mag_rmse,la_mag_std,label
25,0.39135772898116283,-0.024481248553968694,0.17728607897240242,0.4188232421875,0.0023193359375,0.1921844482421875,0.3614654541015625,-0.0423431396484375,0.1678009033203125,0.3916766269146169,0.028454686726949903,0.1773930234478347,0.015806698372196344,0.014507194380390397,0.006160583986045091,0.43071480309339,0.45330302696726954,0.4034410491090276,0.430915924555945,0.013167844929440106,0.014521146382731635,0.07424078267356868,0.11798680959726765,0.2003021240234375,0.3437652587890625,0.4572296142578125,-0.24346923828125,-0.091522216796875,-0.2761688232421875,0.0537521973875011,0.08878335884334974,0.14635338054308747,0.051768485911562113,0.04870477478651182,0.086618353459544,0.1665704140676638,0.47922318997003854,0.01195927974156125,0.17941877139218645,0.06669295651377932,1
11,0.08288186164390643,-0.12768689891960047,0.4653001616272745,0.1102752685546875,-0.0915374755859375,0.49365234375,0.0269622802734375,-0.2824554443359375,0.3940887451171875,0.08432542168099183,0.13122301061129976,0.46567925072568683,0.01554067927251156,0.030266506837021076,0.01879168237144053,0.4909130876547917,0.5311800767395378,0.43582187724963006,0.49110835852386736,0.013851735580322998,0.04343540220167391,0.014634521203592222,0.2501622661219855,1.7978515625,1.06201171875,2.7099151611328125,-1.2932586669921875,-1.5742645263671875,-3.1002960205078125,0.24989097236622648,0.23539965908150387,0.5056188311131594,0.24615789221769785,0.23501189386119406,0.43952284355449683,0.4759031993261366,3.242749078571583,0.017483150020808247,0.6111537449300822,0.3835487442298968,1
19,0.04887053687886802,0.2124032836984339,0.7239055117451739,0.1163482666015625,0.2493896484375,0.836883544921875,-0.016693115234375,0.17071533203125,0.5835113525390625,0.06125806029177827,0.21311765628797297,0.7276088211089037,0.03694599324998449,0.01744005733285924,0.07333827822379961,0.7572848829471873,0.8680641506501358,0.6229386747663616,0.7606485929309791,0.07147607408958284,0.37967643254919897,0.1553917765205831,0.09517993641667866,1.8943634033203125,2.30975341796875,9.933456420898438,-1.7592315673828125,-1.498291015625,-2.8456268310546875,0.43591759511918005,0.29003727226948994,0.5396830745027784,0.21423436670001011,0.24496845312345397,0.5313765744001835,0.5652452500847434,10.143428793744103,0.065769165355011,0.7519332350314003,0.4960271806303052,1
19,0.21740432054456002,0.0658497168362072,-0.07884992417312464,0.2478790283203125,0.11248779296875,0.14385986328125,0.192718505859375,-0.0124969482421875,-0.2990570068359375,0.21756115582030916,0.07256964771557209,0.14919796771405033,0.008261791806078039,0.030507442781522592,0.12669632554888477,0.2703034002069728,0.38006891911346175,0.22774181317014056,0.2736041736915464,0.04238336077561355,0.39092725220428926,0.11796698005070483,0.08559768905025082,2.39007568359375,2.058944702148437,3.484832763671875,-0.7368621826171875,-1.7591094970703125,-2.2414093017578125,0.42993680405522844,0.21238833172786,0.268936379462155,0.17899713386802696,0.176665086568508,0.25502398428317796,0.49096249001047465,3.5303971085907992,0.09310534234155389,0.5498010868792272,0.24753246865303644,1
4,-0.06592762065797513,-0.2996452116568655,-0.3316336528126572,-0.0008697509765625,-0.1760406494140625,-0.181243896484375,-0.230560302734375,-0.4321136474609375,-0.478546142578125,0.07793833274156645,0.3049005055930115,0.3415671820919899,0.04158036498590919,0.05638167648106983,0.08179919241657059,0.46063776869478706,0.5780443229073097,0.3566308303012375,0.4644425065642374,0.059344023224525394,-0.10767562366066614,0.07966259281274708,0.1420565095696386,2.3577880859375,3.9893646240234375,5.26422119140625,-2.5087890625,-2.2979888916015625,-8.731704711914062,0.4598672861832785,0.37800347643425086,0.9544662159332801,0.4472123533150771,0.36962015820994903,0.9441071249546746,0.818614806163681,8.73480217532336,0.026847578103262434,1.1248867971738077,0.7717399764570626,1
19,-0.19022984035814405,-0.2122313294896043,-0.7626245815634659,-0.0302886962890625,-0.15826416015625,-0.7122039794921875,-0.3631134033203125,-0.2638092041015625,-0.821990966796875,0.1932662596139794,0.2131018109114109,0.7628539106957494,0.0341339265186875,0.01924727580489822,0.018709301052212756,0.8149276221560754,0.856811092048881,0.7593818313606305,0.8152976867271851,0.024568999701489683,0.3930092428578332,-0.23091509152885412,0.05750350161992502,5.01226806640625,4.1338653564453125,4.5184173583984375,-2.948089599609375,-2.22393798828125,-2.2143707275390625,0.5007254391941757,0.343471699551654,0.35986386370270035,0.31036288994567474,0.25433884648861677,0.35534208732330197,0.5734622048728798,6.485025596601483,0.07027631066742815,0.7058333898648728,0.41163013110607594,1
9,0.23423563522330093,-0.46214543628308746,0.3073863577335439,0.26715087890625,-0.4121856689453125,0.381317138671875,0.1554718017578125,-0.4997406005859375,0.2811279296875,0.235230513759794,0.4625045382010235,0.3077918773051072,0.021617828994686193,0.018227304476988816,0.015799061713438447,0.6029475503428477,0.6452509741340243,0.5775836848083996,0.6033072867082253,0.020837068051511903,0.0663129160498805,-0.04086884580308367,-0.03550282369200151,1.114227294921875,0.7273406982421875,1.0009002685546875,-0.6681060791015625,-0.6625213623046875,-1.486907958984375,0.12530402827417086,0.1193417482017871,0.16142500834582732,0.10634942651365646,0.11215803144635339,0.15751777903969008,0.18760231960241952,1.5019428098731147,0.01150490434264288,0.23664654167142057,0.1442876541698126,1
7,0.159857212812051,-0.12320565410044002,0.590051392303116,0.1881561279296875,-0.077606201171875,0.60943603515625,0.1156005859375,-0.162109375,0.5742645263671875,0.1607824380261185,0.1255655049975201,0.5901015603228141,0.017228885167542566,0.02423634521578411,0.007696751427779282,0.6243341579192061,0.6343968187491565,0.6119054096327295,0.6243697141264338,0.006665186049917264,0.07502725535425647,0.019693273785470547,0.1435462250106636,2.852752685546875,1.3760833740234375,1.89691162109375,-1.2710723876953125,-1.4573211669921875,-1.4890594482421875,0.17064991183786157,0.18549978386163013,0.2590415555522503,0.1533160541231516,0.18450449614005165,0.21569364054951776,0.2713039193990754,3.45032604316989,0.019627625390390088,0.36143338214103987,0.23887458374875373,1
11,0.22754831078273252,0.012101465700137471,-0.0631858645807127,0.3281707763671875,0.1080474853515625,0.2176513671875,0.1324920654296875,-0.1110992431640625,-0.130584716796875,0.2286478062970002,0.038368458282762655,0.07616839214982092,0.02240254859733708,0.036420542119083577,0.04254657952785318,0.2430406614433171,0.3388267167931562,0.15340644776776818,0.2440360257792188,0.02202493394810122,-0.04308960874006581,0.1026768744746341,0.20276495227879568,2.00994873046875,3.832687377929688,3.042877197265625,-2.1956329345703125,-2.9384002685546875,-2.141098022460937,0.30583916961324864,0.3449017442443428,0.4576031748886737,0.3028756584031926,0.32935860020032776,0.4103461021211531,0.4919729207849673,4.403130764988985,0.03129906825361811,0.6495348154800523,0.4242188904303513,1
13,0.2575276312262883,-0.033270964276804336,-0.13723811071679012,0.3646087646484375,0.0965118408203125,-0.1009521484375,0.1966552734375,-0.0822296142578125,-0.164459228515625,0.25816746810234725,0.04349522398896783,0.13802455473674044,0.018170049572876087,0.02802372751793789,0.01471744900008373,0.2954058724644575,0.40742027068896625,0.2441513888847255,0.2959612369998855,0.018127696919816933,-0.068141906527573,0.10230389453462133,0.1768547734127769,2.128204345703125,1.6801910400390625,1.897491455078125,-2.366912841796875,-1.86700439453125,-2.6728057861328125,0.38289155125935453,0.23645979884576418,0.463313693011626,0.3768877143460538,0.21324472747377857,0.4283544574443665,0.5110040651455504,3.034854983277829,0.02742962041106205,0.6458937641965941,0.3951498967580003,1
