id,ro_x_mean,ro_y_mean,ro_z_mean,ro_x_max,ro_y_max,ro_z_max,ro_x_min,ro_y_min,ro_z_min,ro_x_rmse,ro_y_rmse,ro_z_rmse,ro_x_std,ro_y_std,ro_z_std,ro_mag_mean,ro_mag_max,ro_mag_min,ro_mag_rmse,ro_mag_std,la_x_mean,la_y_mean,la_z_mean,la_x_max,la_y_max,la_z_max,la_x_min,la_y_min,la_z_min,la_x_rmse,la_y_rmse,la_z_rmse,la_x_std,la_y_std,la_z_std,la_mag_mean,la_mag_max,la_mag_min,la_mag_rmse,la_mag_std,label
50,-0.0810651203350749,-0.2397883427835457,-0.4151401530743467,0.075347900390625,-0.1375732421875,-0.0393829345703125,-0.1751708984375,-0.3389739990234375,-0.7264404296875,0.1026368096237409,0.2423073045040768,0.4623948896857431,0.0629685717195023,0.0348579862312612,0.2036947391115736,0.509894261754071,0.7690912348118115,0.2945444134153593,0.53203024210402,0.1519121153200589,0.305055685191404,-0.1825288023463332,0.0655860747325824,2.07562255859375,1.5970458984375,2.415634155273437,-0.9716796875,-1.719085693359375,-4.435226440429688,0.3413000426617398,0.2868116143164088,0.3354878785413469,0.1531020156460428,0.2212968585523969,0.3291092037907778,0.4882072245727769,4.48286648284863,0.1618898777161184,0.5579415183295319,0.2701747928465506,0
7,0.1518904542269772,0.0686640020919172,0.1690323363700414,0.2673187255859375,0.2286529541015625,0.2175140380859375,0.045928955078125,-0.0288543701171875,0.1035308837890625,0.156533759588804,0.1015974643198442,0.1700626511650535,0.0378540048830454,0.0749032837345496,0.0186969011115248,0.2498881973743675,0.3444577173773501,0.1489605354967983,0.2524800347918904,0.0360943262720244,0.0393368796627656,0.0844102806182704,0.1739160654140892,1.595550537109375,1.4968414306640625,2.788055419921875,-1.0102386474609375,-1.5751800537109375,-2.9625701904296875,0.333387980333445,0.3163458465388008,0.4502862566777583,0.3311536086101047,0.3049633626724143,0.4154628506593156,0.5094304280928124,3.252267948403716,0.0329186404523969,0.643412739232005,0.3931268934803715,1
12,0.147289661779905,-0.0317719810481432,0.5268636402678861,0.2309722900390625,0.1167144775390625,0.806884765625,0.0621185302734375,-0.176361083984375,0.0131378173828125,0.1532276904564658,0.0776651311694997,0.6226692562677756,0.042255320932304,0.0708894699460199,0.3319568755292353,0.5766873520210518,0.8280329355086377,0.1253808429948867,0.6459315756512163,0.2910467908307368,-0.0086599956459713,-0.0535899219425043,0.192794694329187,2.6955718994140625,1.4463958740234375,2.7362213134765625,-1.3598785400390625,-1.82025146484375,-1.5357666015625,0.2212289650751048,0.2528101955335067,0.3696108099469545,0.2211230992705829,0.2471361920700145,0.3154356862301833,0.3758957396078312,3.390540528934461,0.0226010946066481,0.499467116819051,0.3289865338135502,1
24,0.1435775712963628,-0.1111788187580865,-0.1104077102810298,0.240875244140625,-0.052764892578125,-0.056610107421875,0.027679443359375,-0.2295989990234375,-0.1809234619140625,0.1527835855780448,0.1162719442866382,0.1121997268250026,0.0522482041651997,0.034045584460968,0.0199786319881546,0.2196466827098799,0.302085975023618,0.1424960698834871,0.2223752858342942,0.0347389764451257,-0.2481411142645551,0.0140136876781187,0.2712253267663532,1.441314697265625,1.4920501708984375,3.855239868164064,-2.6709747314453125,-1.662811279296875,-3.02056884765625,0.3832731294582617,0.1953343822734783,0.4650933694617438,0.2921872701039574,0.1948871230484959,0.377929683395904,0.5399727420396213,3.862129241621315,0.0516701329013723,0.6335342571480795,0.331448793095606,1
26,0.2737790146315029,0.1193007099835169,0.3308490025514812,0.2786712646484375,0.130462646484375,0.3363189697265625,0.2615814208984375,0.113525390625,0.3254852294921875,0.2737939278291924,0.1193841733606327,0.3308628247394494,0.0028659275381539,0.004476300793439,0.0030330646961384,0.4457203777928762,0.4527118892039219,0.439544062742134,0.4457419708303294,0.004400147143137,-0.0210614507597994,-0.0255777877190209,0.0831750417720375,0.351409912109375,0.357421875,1.637603759765625,-0.3243408203125,-0.416595458984375,-1.4874725341796875,0.0924988048100051,0.0878131896209109,0.3049627253666048,0.0903305571571987,0.0842494019403308,0.2942527241781758,0.2208223187757626,1.653004777155616,0.0118531035588777,0.3305592972912799,0.2466956366944602,0
45,0.2821987841291175,0.0167070746558993,-0.0545647273266685,0.34478759765625,0.133697509765625,0.10626220703125,0.1134033203125,-0.0357208251953125,-0.11114501953125,0.2856110600333412,0.0358679878307902,0.0662054681741715,0.0440299817402552,0.0317484828769687,0.0375055183373853,0.2922485287551596,0.3671577792237889,0.1492797295999731,0.2953698599731527,0.0428393224934942,-0.0114510276100852,0.0797346442149066,0.176293947068402,0.8974151611328125,2.124725341796875,2.359970092773437,-1.84735107421875,-1.453399658203125,-1.8440093994140625,0.1748166942728389,0.2190548798807886,0.3145670837526419,0.1744914586161011,0.2040867267591513,0.2605992501688677,0.3153132538810975,2.880483027501504,0.0261855269524677,0.4213055508496317,0.2795011052201537,0
32,0.2897553701806809,0.1036728221335811,0.2281834083267405,0.3058013916015625,0.150299072265625,0.2471160888671875,0.2730865478515625,0.080474853515625,0.21258544921875,0.2897992204450213,0.1044930794697052,0.2282719329869999,0.005042643429189,0.0130708802061986,0.0063585231661089,0.3833903745226463,0.4048005185703558,0.3743615293810799,0.3834194403225084,0.0047223693094395,-0.0138429876575535,0.1073042120017171,0.1724492502157652,0.4636688232421875,0.6666412353515625,2.143783569335937,-0.7382659912109375,-0.5911865234375,-1.812652587890625,0.0941599163773765,0.1430686109051589,0.2799891076412831,0.0931635952390394,0.0946551035460174,0.2206426240015253,0.2733304861436593,2.269631667857872,0.0386794501890431,0.3282203797394188,0.1817637815086505,0
13,0.1806527018135518,-0.1547412148004845,0.5666668697660071,0.400146484375,0.0734100341796875,0.7360076904296875,0.1143341064453125,-0.3365325927734375,-0.0004730224609375,0.191406905400807,0.1751764635266376,0.627808036877681,0.0632732824904889,0.0821330091473528,0.2703213542188297,0.6427370483288962,0.8658395427159841,0.1850928505113354,0.679313129548532,0.2199619356798834,0.0542585155631922,-0.0061818990937859,0.2104712202030441,2.5263671875,5.037750244140625,5.8707275390625,-2.007308959960937,-3.3387908935546875,-4.4703369140625,0.2870886311768046,0.3301418515067065,0.6940082746736354,0.2819958338864916,0.3301789703320993,0.6615142742936091,0.5769895784843623,6.640465136332304,0.0133988763915265,0.8204029556155461,0.5833865430455331,1
9,0.227482030800489,-0.4180172041178572,0.3369283467634089,0.2674713134765625,-0.347625732421875,0.3809967041015625,0.1176605224609375,-0.48394775390625,0.3151092529296875,0.2290147592635862,0.4187001296135185,0.3371545630516422,0.0264591843434885,0.0239111807910306,0.0123521788469766,0.5839215795249088,0.6423338692888645,0.5136341882975635,0.584320766262401,0.0216012807245373,0.0740312898940952,-0.0664088487350762,-0.0246522418374433,1.9553680419921875,1.905426025390625,2.748931884765625,-1.63720703125,-1.214599609375,-1.6613616943359375,0.1924354103130741,0.1884715302643874,0.1817608891090478,0.1776764452426716,0.1764349554815999,0.1801331659994081,0.2349411572867948,2.756440263988299,0.0091587314432986,0.3249460350154664,0.2245475218218525,1
12,0.1739069825623471,-0.0993472451582053,0.781810317132772,0.2299346923828125,-0.0324554443359375,0.8119354248046875,0.1073760986328125,-0.1972198486328125,0.7407989501953125,0.1759883591477002,0.107623200363694,0.7819699350076059,0.0269941333801095,0.0413988435697882,0.0158035116595333,0.8085917198937485,0.8347838780130572,0.7656125458731073,0.8087222236762281,0.0145322778206792,0.1440502030665635,0.0503478143514231,0.1595195774653427,2.7489776611328125,2.83740234375,3.3365936279296875,-1.8280029296875,-1.62750244140625,-1.9847869873046875,0.2654714639261102,0.2159114004680004,0.3396416752276486,0.2230543967055289,0.2100195447060103,0.2999362158836582,0.3753610438080235,4.0579661393140665,0.0200333489439407,0.4821299602416021,0.3026649849545018,1
25,0.1471725314529585,-0.1048201240886541,0.6906117915283625,0.1800689697265625,-0.069427490234375,0.7010345458984375,0.0993194580078125,-0.124267578125,0.678619384765625,0.1480463070442921,0.1052807532082321,0.6906345139160286,0.0160656032186579,0.0098404435958461,0.0056038641181773,0.7141255186037931,0.7198405968041413,0.7086528644723343,0.7141272840590637,0.001588385634665,0.0332308243552889,0.0026928250891155,0.2258048458121314,0.9447174072265624,0.7042694091796875,2.517578125,-1.192962646484375,-0.6138153076171875,-6.0377960205078125,0.1254871786068666,0.0983501908788983,0.3436961644876148,0.1210420348969293,0.0983416149093199,0.2591869547158555,0.2912862151283054,6.080282860137896,0.0365777363015078,0.378875765290055,0.2423488803965936,1
39,0.3047426089867349,0.1493699542397871,0.1651352420363519,0.318023681640625,0.1569976806640625,0.169464111328125,0.30224609375,0.14581298828125,0.1589202880859375,0.3047480072600362,0.1493871379054004,0.1651481029142022,0.0018144120548144,0.0022664283560662,0.0020615962742429,0.3774340639100817,0.3866377556639068,0.3733329025928462,0.3774410693031299,0.0023002698653016,-0.0313122116106426,0.100753327645147,0.1239285397721653,0.392974853515625,0.310516357421875,0.558990478515625,-0.438232421875,-0.1147003173828125,-0.389251708984375,0.065045032286005,0.1121859709975114,0.1521174382689399,0.057028702443456,0.0493544383811345,0.0882378142671505,0.1883148241579291,0.6518251742420594,0.0204907868874155,0.1998906284427727,0.067055032922646,0
10,0.2465447095513206,-0.1744618915167173,-0.5442731920951255,0.4944915771484375,-0.0767974853515625,-0.3511962890625,0.0234222412109375,-0.3099365234375,-0.7408294677734375,0.2650863587163564,0.1841081310664342,0.5499447154962374,0.0974266143728544,0.0588289351645375,0.0788000966234778,0.6358011004135617,0.7604497998334468,0.5226264767120977,0.6376564683311144,0.0486219349140577,0.0870537971874101,-0.1112953247491729,0.1706317071947596,3.21942138671875,5.3434906005859375,13.157989501953123,-3.764175415039064,-3.051116943359375,-9.267608642578123,0.4872510905973805,0.5278839740197082,1.8651773702242351,0.4795493499608033,0.5161667720190908,1.8578906034503584,1.325749878826701,13.386015826796353,0.024629727530645,1.9987400375516,1.4962075558027816,1
50,0.2136674536385662,-0.122776509977457,0.8240289194262892,0.2731781005859375,-0.0303955078125,0.9533843994140624,0.1402587890625,-0.19586181640625,0.6740875244140625,0.2156818774567959,0.1293483655611196,0.8288315978902044,0.0294175022984278,0.0407170992750542,0.089121981852377,0.8618902972566584,0.9900757147107148,0.7184169059969878,0.8661474987540234,0.0857953397847013,0.2724882856748732,-0.193236725239814,0.0646756592499235,1.8092041015625,0.7137603759765625,1.948760986328125,-0.991424560546875,-1.1799163818359375,-5.42950439453125,0.3348494536959706,0.2728462393663303,0.3941542496339055,0.1946691943736824,0.1926810828535861,0.3889237246973515,0.4860380879966818,5.4954194067492,0.0531035762251824,0.5847450722163513,0.325199361866973,0
21,0.0983639312147133,0.0524589529794708,0.2939534862241756,0.14007568359375,0.1260986328125,0.3223419189453125,0.0700836181640625,-0.02435302734375,0.2555694580078125,0.0996621591945727,0.0624535054280532,0.2942259086144282,0.0160384230941802,0.03389925941973,0.0126619699791567,0.3165131989313877,0.3601085872954567,0.2675058992218068,0.3168625437245022,0.0148793112097098,-0.3355625973472112,-0.0669778488036266,0.2684501498697542,2.2926025390625,0.96356201171875,2.2050323486328125,-2.98382568359375,-0.79412841796875,-1.8722686767578125,0.4517894747694531,0.1604803306002059,0.4106273193356002,0.3025956979343044,0.1458771686149147,0.3108132821560583,0.5525672101515284,3.163227790355817,0.0372317986393406,0.6312546723840947,0.3052958691692241,1
39,0.2487351170008331,0.11893197564292,0.2576713638766191,0.37109375,0.18408203125,0.5487518310546875,0.025909423828125,0.04278564453125,0.1598968505859375,0.2646274949208265,0.1241736287906885,0.2936378840030455,0.0904157139743412,0.0357329590162883,0.1409562071262197,0.4085718664476039,0.5562154746207107,0.3155862645479121,0.4143307954725376,0.0689100321910611,-0.0064293230083626,0.0429804473815549,0.1673570475587902,3.0590972900390625,2.29364013671875,3.4768524169921875,-2.240020751953125,-1.778594970703125,-4.570526123046875,0.410759740583744,0.331570906905111,0.5473902238184765,0.4111232338700409,0.3291046562450369,0.5217042382495277,0.5163022311179447,4.580220170197485,0.0566768756322771,0.7604596556835505,0.5588912092444761,0
45,0.1226297876109247,-0.1000335320182468,-0.3683593584143597,0.4232635498046875,0.351715087890625,0.98187255859375,-0.03460693359375,-0.2914886474609375,-0.979583740234375,0.1493679609109934,0.2218801492215949,0.7341305104846563,0.0853382551869125,0.1981854162232934,0.6354586069756303,0.7135057831637875,0.9993677223076932,0.2195406073904172,0.7813380797003096,0.3186481595520771,-0.0338725629060164,0.0460631951041843,0.2243290154830269,1.643310546875,2.830184936523437,5.13543701171875,-2.88525390625,-2.584381103515625,-2.117294311523437,0.5195642480113337,0.5516932956874927,0.5715801989745073,0.5188114986324105,0.5501407914771272,0.5260764625507766,0.7230611756048441,5.275725934539582,0.0423244235628362,0.949218849464046,0.6153970400640923,0
11,0.1916679057482334,-0.0189339535694539,-0.0380362542506877,0.2693939208984375,0.08074951171875,0.009307861328125,0.137481689453125,-0.1539764404296875,-0.1046142578125,0.1927088119666364,0.0377764579125742,0.0463455228739343,0.0200082596797286,0.0326983387008443,0.0264868742824586,0.2005732189510743,0.2828392544033409,0.1449021537104398,0.2017712924884789,0.0219616899180672,-0.0311467880758235,0.1019918619557546,0.221772671294569,1.2960205078125,3.496124267578125,3.202972412109375,-3.0541534423828125,-0.9384002685546876,-2.702239990234375,0.2304192123560264,0.21864522404182,0.4342274368594178,0.228370090941779,0.1934552336356592,0.3734308308489648,0.4224721793432712,4.919571633898805,0.0282091474707308,0.5380076340913472,0.3332166828475407,1
45,0.2929184170669187,0.0215541369895803,-0.026826540263256,0.4296875,0.0701904296875,-0.00115966796875,0.075653076171875,-0.005126953125,-0.0601959228515625,0.3175501118633736,0.0263382696974417,0.029319994329623,0.1226602270292662,0.0151411867752604,0.011835514481361,0.2966057754421078,0.4362607548001639,0.0773929000270177,0.3199866248182655,0.1201030959846038,-0.0090458895175174,0.0779927630144652,0.1615584080457962,0.738433837890625,1.595672607421875,1.25262451171875,-0.9276123046875,-0.621673583984375,-0.983123779296875,0.1202533101202275,0.1320283740997039,0.2462440021903102,0.1199471073468846,0.1065605646806004,0.1858894063112139,0.2585824389820692,1.8466822587877405,0.0282059778609271,0.3041849088580571,0.1602446744360499,0
40,-0.0025319668997006,0.2521619807727318,0.9489743459896882,0.082489013671875,0.3504791259765625,0.991455078125,-0.1180572509765625,0.0462799072265625,0.863616943359375,0.0389416882075694,0.2565726161076964,0.94906492351992,0.0388704716262251,0.047382851129589,0.0131155893650423,0.9838111673625274,0.996459798311657,0.9240601061344744,0.9839055805679092,0.0136339795760451,-0.0496237944678689,0.021376659186992,0.0467998561705489,3.172348022460937,5.114288330078125,2.8211212158203125,-6.77886962890625,-3.689620971679688,-3.369293212890625,0.5960234981090166,0.4799073753936855,0.4707540789059213,0.5941250604648097,0.4795690311358621,0.4685568237026059,0.4396534519625434,8.533882215388074,0.0159085444770285,0.8984233423403062,0.7837236451944251,0
48,0.2097645837500674,-0.0305754877755502,-0.14491668806526,0.2455902099609375,-0.006866455078125,-0.1333770751953125,0.18560791015625,-0.0455169677734375,-0.15631103515625,0.2104437390632941,0.0323574263717308,0.1450514973542145,0.0168982547539018,0.0105927876295609,0.0062540314555262,0.2573701924426995,0.2828448594532753,0.2319836918782659,0.2576305634761557,0.0115831116761064,-0.0399177033278418,0.1145145429429031,0.1646239145715711,0.5300445556640625,0.598419189453125,1.12396240234375,-0.72705078125,-0.4018402099609375,-0.861663818359375,0.1112414794322032,0.1483973502353575,0.2246582107305298,0.1038626522181099,0.0944103887548364,0.1529174051293212,0.2628343642274034,1.181942584730009,0.0101915118744575,0.2913207029233999,0.1256779094705666,0
48,0.2070561223529425,-0.0237669686865065,-0.1543160494506976,0.233917236328125,-0.00714111328125,-0.141693115234375,0.158294677734375,-0.04290771484375,-0.170135498046875,0.2083645391623074,0.0259561615442196,0.1544306554383809,0.0233207267736977,0.0104362919232303,0.0059501757906142,0.2602220802041596,0.2799565529230464,0.2337279218702456,0.2606498241732733,0.0149307763629147,-0.0333385313887865,0.1073314460429552,0.1661498110368419,0.7368621826171875,0.47601318359375,0.9925384521484376,-0.6324310302734375,-0.2594146728515625,-0.7307281494140625,0.0974758025529399,0.1349607284993289,0.216810356196302,0.09162371209447,0.0818426105699438,0.1393274563284115,0.2516401773845275,1.001845312871157,0.0282297660029696,0.2733544601325844,0.1068009596026682,0
13,0.1358337314548646,-0.1733682103480787,0.6738245341802493,0.1878662109375,-0.1317138671875,0.73773193359375,-0.0177459716796875,-0.34686279296875,-0.1609649658203125,0.1393548001399024,0.1758569647400613,0.6900725477255298,0.0311370447396055,0.029489592304075,0.1489072739835236,0.7204120498614118,0.7685983689653676,0.2410463266625772,0.7256345867542582,0.0869274390099926,0.0236701833639375,0.004261776273352,0.2710335734798664,3.470565795898437,4.239227294921875,5.736862182617188,-3.563201904296875,-3.4181060791015625,-3.851348876953125,0.3135040639298231,0.310549903962256,0.586304348579142,0.3126991861813301,0.3106100310459028,0.5200473061617101,0.4908679859640248,7.1191011731895255,0.0242122895330105,0.733811167886053,0.5456177586753128,1
27,0.0997341845197425,0.3427501103408866,0.9211155899100528,0.1180572509765625,0.3729248046875,0.9260406494140624,0.063751220703125,0.3280029296875,0.9116058349609376,0.0999763070741278,0.3428354318986726,0.9211207821579768,0.0069557352057079,0.0076504184505007,0.0030936798152488,0.9879239213717064,0.9902749464744992,0.9846730277792106,0.9879245369281264,0.0011031529372592,0.0043405109225537,0.1130953263084139,0.1231599638733682,0.6921844482421875,0.805328369140625,0.936676025390625,-0.8038482666015625,-0.4848785400390625,-0.7839202880859375,0.142587192770932,0.1516378206077207,0.212469932816548,0.1425621316691229,0.1010413281797565,0.173183002830479,0.2530443528392501,1.2205340228255337,0.0273013595263823,0.2974367303007862,0.1563688991824879,0
12,0.4727585400755852,0.0022543148835317,0.0039859503953448,0.5205535888671875,0.016265869140625,0.027130126953125,0.40069580078125,-0.0171661376953125,-0.0384674072265625,0.4732295834096547,0.0062086348020432,0.0160024655011479,0.021115348321468,0.0057865772791903,0.0155025604606719,0.4730695700352263,0.52115702914197,0.4010469340635426,0.4735407740229937,0.0211258931249947,-0.0107788068378479,-0.0085186272413738,0.2012141922400928,0.4583740234375,0.6361083984375,2.56927490234375,-0.73291015625,-1.129730224609375,-4.9301300048828125,0.0890750209310699,0.0979499416760322,0.5461070265076929,0.0884459023488067,0.0976068937786538,0.5078327665788979,0.4330555338233425,4.935064510971467,0.0196661463047512,0.5619265386412023,0.3581873237263473,1
34,0.198349771620352,-0.0510372429640301,-0.3119110089862854,0.2181243896484375,-0.00384521484375,-0.1241912841796875,0.1560516357421875,-0.094818115234375,-0.49871826171875,0.1989566378845713,0.0570315099776791,0.3321858924842878,0.0155322460013212,0.0254591024736935,0.1143088262886564,0.3805669131776474,0.5385063490465798,0.229176699613363,0.3913870259145663,0.0914190204539412,0.4030481915753784,-0.008848868524795,0.1477159471588661,1.0023956298828125,0.3249969482421875,1.1717071533203125,-0.1739349365234375,-0.40771484375,-2.2762603759765625,0.4173350520692546,0.0765938769896342,0.2325853577348126,0.1082933452360168,0.0761029032560862,0.179706786237212,0.4652808157251408,2.3154726925934344,0.1029517746341937,0.4838709707252352,0.132872258496312,0
16,0.2229809035903298,0.0041779373098628,-0.0421418396558629,0.322021484375,0.14312744140625,-0.020172119140625,0.1514434814453125,-0.1375274658203125,-0.075927734375,0.2258267974520198,0.0379879123534079,0.043520674193221,0.0357490594821303,0.037768346686711,0.0108711779552551,0.2301415608444623,0.3540774075069819,0.1568159084963076,0.2330984191594577,0.0370205950698758,0.0774554239440074,0.0789496426208777,0.1974726997762231,1.651092529296875,1.256195068359375,3.3227691650390625,-1.7073974609375,-1.1699981689453125,-2.05267333984375,0.2434736638756249,0.1609336247938056,0.3683442610839107,0.2308912975489312,0.14027801227242,0.311026931354953,0.3561971376634031,3.463623986701518,0.0274121331981613,0.4699537756670824,0.3066501550917525,1
